transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
19375,0,2718,2017-04-28,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,14.229999999999997,Vernen,Hakonsen,Male,69,1976-12-12,Software Test Engineer II,,High Net Worth,N,Yes,14.0,49,221,7,3783.3,1,3,3,133,Bronze,50,Almost Lost Customer,9
19376,32,1619,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698.0,431.33,Matteo,Hallum,Male,83,1971-12-22,Staff Accountant III,,Mass Customer,N,Yes,6.0,54,84,10,7031.79,2,4,4,244,Silver,60,Loosing Customer,7
19377,72,3369,2017-03-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,,Mass Customer,N,No,10.0,49,76,6,2672.28,2,2,2,222,Silver,50,High Risk Customer,8
19378,61,3321,2017-01-01,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,64.50999999999999,Ives,,Male,38,1980-05-10,Software Test Engineer I,,High Net Worth,N,Yes,14.0,45,96,3,324.77999999999986,1,1,1,111,Bronze,50,Lost Customer,11
19379,32,298,2017-12-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,9.0,69,8,10,5285.59,4,4,4,444,Platinum,70,Platinum Customer,1
19380,61,2823,2017-08-10,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,7.0,54,12,4,1636.08,4,1,1,411,Gold,60,Recent Customer,4
19381,23,14,2017-10-27,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Rayshell,Kitteman,Female,85,1983-03-25,Account Executive,Financial Services,Affluent Customer,N,No,6.0,43,47,3,1713.9,2,1,1,211,Bronze,50,Almost Lost Customer,9
19382,53,1346,2017-10-29,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76,Woody,Dowthwaite,Male,9,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19.0,55,15,9,6736.53,4,4,4,444,Platinum,60,Platinum Customer,1
19383,75,2253,2017-02-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0,1010.02,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,67,84,6,1783.3700000000001,2,2,1,221,Silver,70,High Risk Customer,8
19385,0,106,2017-12-29,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,17.869999999999997,Glyn,,Male,54,1966-07-03,Software Test Engineer III,Health,High Net Worth,N,Yes,18.0,59,1,3,2513.69,4,1,2,412,Platinum,60,Recent Customer,4
19386,65,2503,2017-01-25,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Devlin,Laneham,Male,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0,58,108,4,2609.51,1,1,2,112,Bronze,60,Evasive Customer,10
19387,15,1863,2017-03-26,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Adelbert,Doelle,Male,10,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20.0,47,24,6,6524.34,3,2,4,324,Gold,50,Potential Customer,5
19388,68,1362,2017-09-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0,1592.19,Giuditta,Dearlove,Female,20,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,15.0,53,118,2,1736.45,1,1,1,111,Bronze,60,Lost Customer,11
19389,27,3376,2017-09-28,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Amity,Widdall,Female,74,1982-10-20,,Manufacturing,Mass Customer,N,No,16.0,43,93,5,2173.36,1,2,2,122,Bronze,50,Evasive Customer,10
19390,67,3340,2017-01-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Torey,Beharrell,Male,61,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,No,2.0,34,113,6,2364.51,1,2,2,122,Bronze,40,Evasive Customer,10
19391,66,2433,2017-06-20,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0,574.6200000000001,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,,High Net Worth,N,Yes,8.0,49,26,10,5108.660000000001,3,4,4,344,Gold,50,Recent Customer,4
19392,75,2170,2017-02-02,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Dewitt,Laight,Male,27,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0,62,28,6,4828.54,3,2,4,324,Gold,70,Potential Customer,5
19393,27,3160,2017-05-07,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Eadmund,Braycotton,Male,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,N,No,21.0,47,52,5,3690.8199999999997,2,2,3,223,Silver,50,High Risk Customer,8
19394,59,1688,2017-06-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Charmaine,Suller,Female,80,1978-12-05,Systems Administrator II,,Mass Customer,N,No,15.0,47,23,8,2511.75,3,4,2,342,Gold,50,Potential Customer,5
19395,11,633,2017-12-29,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670.0,195.33999999999992,Alair,Hopkins,Male,51,1986-03-12,Nurse,,High Net Worth,N,Yes,11.0,40,1,7,3328.45,4,3,3,433,Platinum,50,Very Loyal,2
19396,87,378,2017-06-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Raquela,Yuille,Female,98,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17.0,51,124,7,3236.3199999999997,1,3,3,133,Bronze,60,Almost Lost Customer,9
19397,15,430,2017-06-25,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,52,65,6,5625.17,2,2,4,224,Silver,60,Loosing Customer,7
19398,99,730,2017-11-30,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Robb,Poll,Male,42,1968-07-25,Web Designer IV,,Mass Customer,N,No,14.0,57,14,7,3182.99,4,3,3,433,Platinum,60,Very Loyal,2
19399,67,2204,2017-08-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Kacie,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,N,No,7.0,58,17,8,3346.58,4,4,3,443,Platinum,60,Very Loyal,2
19400,90,636,2017-11-15,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Alejandrina,Canavan,Female,42,1971-09-02,Systems Administrator II,,Mass Customer,N,No,19.0,54,19,7,4418.9,3,3,4,334,Gold,60,Potential Customer,5
19401,20,915,2017-03-24,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0,41,28,5,1260.1299999999999,3,2,1,321,Gold,50,Late Bloomer,6
19402,0,3265,2017-01-16,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Isaak,Higounet,Male,64,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11.0,58,88,7,741.1299999999998,1,3,1,131,Bronze,60,Almost Lost Customer,9
19403,90,2315,2017-05-09,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Pernell,MacCheyne,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8.0,32,152,5,600.7599999999998,1,2,1,121,Bronze,40,Evasive Customer,10
19404,29,3274,2017-11-27,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527.0,135.84999999999997,Tory,Dosdell,Female,44,1973-04-26,,Financial Services,Mass Customer,N,Yes,18.0,52,30,5,1519.3999999999999,3,2,1,321,Gold,60,Late Bloomer,6
19405,2,745,2017-07-23,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,17.869999999999997,Dotty,Maylott,Female,84,1978-03-22,,Manufacturing,Mass Customer,N,Yes,13.0,48,11,4,2066.03,4,1,2,412,Platinum,50,Recent Customer,4
19406,79,1860,2017-05-29,0.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0,737.5699999999999,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,49,11,6,4503.35,4,2,4,424,Platinum,50,Becoming Loyal,3
19407,27,3431,2017-07-21,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,York,Calbreath,Male,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0,29,28,10,6022.12,3,4,4,344,Gold,30,Recent Customer,4
19408,90,768,2017-08-24,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Alexia,Wolford,Female,5,1974-01-14,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21.0,52,5,9,5580.570000000001,4,4,4,444,Platinum,60,Platinum Customer,1
19409,39,1435,2017-03-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0,1230.27,Derek,Podmore,Male,96,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19.0,57,33,7,5393.83,3,3,4,334,Gold,60,Potential Customer,5
19410,79,1771,2017-01-15,0.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0,737.5699999999999,Zarah,Santello,Female,1,1974-11-01,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0,51,39,6,2670.1499999999996,3,2,2,322,Gold,60,Late Bloomer,6
19411,33,973,2017-09-22,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Annabella,Hebron,Female,46,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15.0,46,8,8,6639.849999999999,4,4,4,444,Platinum,50,Platinum Customer,1
19412,14,1071,2017-11-21,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Chrisy,Miranda,Male,68,1986-12-29,,Retail,High Net Worth,N,No,1.0,39,39,6,3359.09,3,2,3,323,Gold,40,Potential Customer,5
19413,76,334,2017-05-05,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0,128.45999999999992,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0,26,56,6,2127.59,2,2,2,222,Silver,30,High Risk Customer,8
19414,99,242,2017-05-15,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,N,No,8.0,34,131,7,2558.7,1,3,2,132,Bronze,40,Almost Lost Customer,9
19415,3,941,2017-04-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36668.0,1702.5499999999995,Tye,Doohan,Male,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0,31,33,10,11668.949999999999,3,4,4,344,Gold,40,Recent Customer,4
19416,71,3413,2017-02-24,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Zulema,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3.0,28,25,4,4076.1800000000003,3,1,3,313,Gold,30,Late Bloomer,6
19417,14,338,2017-08-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Hilliary,Littrell,Female,33,1958-03-14,,Health,Mass Customer,N,No,19.0,68,10,7,2343.71,4,3,2,432,Platinum,70,Becoming Loyal,3
19418,46,182,2017-04-04,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41848.0,1215.34,Lydon,Dahlman,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,7.0,33,13,7,5409.12,4,3,4,434,Platinum,40,Very Loyal,2
19419,0,1497,2017-04-21,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,43.97,Karole,Grinin,Female,70,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,14.0,52,182,6,3022.9899999999993,1,2,3,123,Bronze,60,Evasive Customer,10
19420,55,3472,2017-02-07,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707.0,1295.43,Dionysus,McCarlie,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0,48,5,6,2779.58,4,2,2,422,Platinum,50,Becoming Loyal,3
19421,90,953,2017-03-03,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Jasmin,Brodeur,Female,16,1979-05-23,,,Mass Customer,N,No,7.0,46,11,9,5191.52,4,4,4,444,Platinum,50,Platinum Customer,1
19422,7,3382,2017-12-11,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Burk,Walczak,Male,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,10.0,48,19,10,4222.7699999999995,3,4,4,344,Gold,50,Recent Customer,4
19423,0,3326,2017-12-01,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0,15.080000000000004,Wes,Crotch,Male,83,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22.0,50,29,13,10422.04,3,4,4,344,Gold,60,Recent Customer,4
19424,45,1367,2017-04-06,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5,Fredrika,Danielkiewicz,Female,63,1973-06-29,Internal Auditor,Retail,Mass Customer,N,No,18.0,52,11,7,2760.28,4,3,2,432,Platinum,60,Becoming Loyal,3
19425,44,1898,2017-05-13,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0,1660.88,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,46,60,6,4787.35,2,2,4,224,Silver,50,Loosing Customer,7
19426,75,1366,2017-08-27,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,51,54,5,1614.09,2,2,1,221,Silver,60,High Risk Customer,8
19427,73,2557,2017-11-30,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Lian,Zarfai,Female,37,1978-08-19,,,Mass Customer,N,No,19.0,47,30,3,4540.469999999999,3,1,4,314,Gold,50,Late Bloomer,6
19428,18,2313,2017-11-16,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0,59,44,6,2842.47,3,2,2,322,Gold,60,Late Bloomer,6
19429,88,556,2017-12-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Oralia,Gifford,Female,69,1957-09-08,Junior Executive,,Mass Customer,N,No,11.0,68,9,5,3985.03,4,2,3,423,Platinum,70,Becoming Loyal,3
19430,43,2022,2017-03-30,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Mortimer,Iremonger,Male,79,1982-07-03,,IT,Affluent Customer,N,No,7.0,43,13,5,3955.17,4,2,3,423,Platinum,50,Becoming Loyal,3
19431,29,2465,2017-03-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,135.84999999999997,Paloma,Nilles,Female,31,1984-06-12,Senior Editor,,Mass Customer,N,Yes,2.0,41,11,9,4384.09,4,4,4,444,Platinum,50,Platinum Customer,1
19432,68,2555,2017-02-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Brad,Tenman,Male,43,1976-09-19,Health Coach IV,Health,Affluent Customer,N,No,11.0,49,1,5,5495.54,4,2,4,424,Platinum,50,Becoming Loyal,3
19433,45,2054,2017-12-29,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37220.0,356.5,Horace,Gilpillan,Male,12,1995-08-21,,Manufacturing,Mass Customer,N,Yes,22.0,30,1,4,3000.7000000000003,4,1,3,413,Platinum,40,Recent Customer,4
19434,86,1557,2017-03-10,,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Efren,Castanos,Male,64,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,N,No,6.0,50,75,7,4795.51,2,3,4,234,Silver,60,Loosing Customer,7
19435,94,462,2017-07-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0,641.64,Melany,Thorrington,Female,32,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5.0,66,142,6,3600.26,1,2,3,123,Bronze,70,Evasive Customer,10
19436,72,2030,2017-04-17,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Xymenes,Sprull,Male,3,1961-01-09,Administrative Officer,Property,High Net Worth,N,No,15.0,65,239,4,4622.34,1,1,4,114,Bronze,70,Evasive Customer,10
19437,85,1855,2017-03-25,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0,547.28,Foss,Yanele,Male,2,1971-07-08,Librarian,Entertainment,Mass Customer,N,Yes,18.0,54,22,4,2257.81,3,1,2,312,Gold,60,Late Bloomer,6
19438,9,3147,2017-10-27,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,75.13999999999999,Bonnee,Farley,Female,21,1976-10-02,,Retail,Affluent Customer,N,Yes,17.0,49,3,6,1273.0800000000002,4,2,1,421,Platinum,50,Becoming Loyal,3
19439,80,1961,2017-06-14,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226.0,139.2299999999999,Licha,Lyes,Female,10,1960-11-22,Physical Therapy Assistant,,Mass Customer,N,Yes,15.0,65,25,3,3361.67,3,1,3,313,Gold,70,Late Bloomer,6
19440,33,1358,2017-11-07,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Gerome,Whittock,Male,8,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,6.0,31,3,8,4113.04,4,4,3,443,Platinum,40,Very Loyal,2
19441,14,1237,2017-05-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Junia,Humerstone,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0,56,23,11,6961.5199999999995,3,4,4,344,Gold,60,Recent Customer,4
19442,17,203,2017-12-19,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11.0,62,11,5,1481.12,4,2,1,421,Platinum,70,Becoming Loyal,3
19444,29,3491,2017-05-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Leanna,Cromb,Female,69,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0,50,189,4,1430.28,1,1,1,111,Bronze,60,Lost Customer,11
19445,93,1991,2017-10-28,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0,834.9399999999999,Tobe,Godrich,Male,35,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0,32,1,10,8256.08,4,4,4,444,Platinum,40,Platinum Customer,1
19446,92,1745,2017-11-25,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0,155.6500000000001,Leigha,Clawson,Female,37,1955-08-23,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,6.0,70,5,12,3164.4700000000007,4,4,3,443,Platinum,80,Very Loyal,2
19447,22,1221,2017-08-06,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34115.0,143.82,Byrom,Draisey,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14.0,30,9,7,1500.4900000000002,4,3,1,431,Platinum,40,Becoming Loyal,3
19448,63,952,2017-05-07,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,1383.61,Marina,Andresen,Female,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,N,Yes,6.0,54,46,5,3569.9799999999996,2,2,3,223,Silver,60,High Risk Customer,8
19449,86,1363,2017-07-07,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Boniface,Kivelhan,Male,7,1961-10-16,Associate Professor,Financial Services,Mass Customer,N,No,18.0,64,24,7,2744.3399999999997,3,3,2,332,Gold,70,Potential Customer,5
19450,3,1383,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Coriss,Casarino,Female,81,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,8.0,68,57,4,3372.9699999999993,2,1,3,213,Silver,70,High Risk Customer,8
19451,90,1554,2017-12-10,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,39880.0,72.59999999999997,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,31,20,7,5636.08,3,3,4,334,Gold,40,Potential Customer,5
19452,58,2373,2017-11-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0,450.77,Cordy,Readshall,Female,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16.0,43,45,4,2381.7400000000002,2,1,2,212,Silver,50,High Risk Customer,8
19453,68,3306,2017-01-09,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,34,40,5,3473.13,3,2,3,323,Gold,40,Potential Customer,5
19454,33,2518,2017-05-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34071.0,144.26,Krystalle,Ives,Female,53,1954-08-22,Recruiting Manager,,Mass Customer,N,Yes,19.0,71,70,5,4636.719999999999,2,2,4,224,Silver,80,Loosing Customer,7
19455,34,259,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0,1069.5500000000002,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,N,Yes,3.0,42,27,4,2124.65,3,1,2,312,Gold,50,Late Bloomer,6
19456,45,497,2017-02-19,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41064.0,356.5,Allissa,Brinklow,Female,96,1974-01-09,,Property,Mass Customer,N,Yes,11.0,52,59,4,1061.48,2,1,1,211,Bronze,60,Almost Lost Customer,9
19457,64,2524,2017-02-15,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,872.8900000000001,Rustie,Kingsland,Male,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,N,Yes,8.0,56,184,6,2222.3700000000003,1,2,2,122,Bronze,60,Evasive Customer,10
19458,32,1912,2017-03-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,33,38,9,3286.01,3,4,3,343,Gold,40,Potential Customer,5
19459,58,847,2017-01-08,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Kelci,Morrison,Female,66,1991-05-26,Chief Design Engineer,Retail,High Net Worth,N,No,9.0,34,114,4,2521.58,1,1,2,112,Bronze,40,Evasive Customer,10
19460,77,459,2017-08-21,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218.0,445.2099999999999,Bel,Cheeke,Female,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13.0,39,38,5,2402.4,3,2,2,322,Gold,40,Late Bloomer,6
19461,20,1809,2017-11-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0,195.33999999999992,Reba,Southon,Female,67,1961-01-26,Programmer II,Health,Mass Customer,N,Yes,19.0,65,27,6,3918.15,3,2,3,323,Gold,70,Potential Customer,5
19462,6,3045,2017-10-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,91.15,Renato,Mungham,Male,52,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2.0,29,65,6,5802.7699999999995,2,2,4,224,Silver,30,Loosing Customer,7
